wape,mae,rmse,rmsle,bias,smape,spearman,top6_hit,coverage80,interval_score,pinball10,pinball90,model,origin,n_test,n_train,cohort_units,pred_units
0.9475666638635094,105.81161079809188,113.7049019223235,3.3872079350085254,-0.9475666638635094,1.7879987583967647,0.5,1.0,0.0,997.8884089697308,10.893218360724807,88.89562253624827,gompertz,2022-03-04,3,47,335.0,17.565167605724337
0.9461436700558481,105.65270982290303,113.3952106137486,3.3477305437397034,-0.9461436700558481,1.7857499341526184,0.5,1.0,0.0,996.5125944109219,10.881182065299848,88.77007737579235,logistic,2022-03-04,3,47,335.0,18.041870531290925
0.9455950473055975,105.59144694912506,113.28551377984479,3.3354928357246805,-0.9455950473055975,1.7847444549186406,0.5,1.0,0.0,995.9209744699971,10.876621835111989,88.71547561188773,bass,2022-03-04,3,47,335.0,18.22565915262483
0.7277180576257385,81.26184976820747,93.42127150084059,1.419518877250699,-0.7277180576257385,1.1028617159737013,0.5,1.0,0.3333333333333333,601.0,10.466666666666667,49.63333333333333,hier_bayes,2022-03-04,3,47,335.0,91.2144506953776
0.48472960261270437,54.12813895841865,69.55258408291061,0.8242253249715248,-0.48472960261270437,0.6366809756947568,0.5,1.0,0.6666666666666666,119.78578519385934,8.615453656054926,3.3631248633310062,knn_lookalike,2022-03-04,3,47,335.0,172.61558312474406
0.7356367844014212,82.14610759149204,93.70505065246091,1.3799064849079017,-0.7356367844014212,1.1007826151051525,0.5,1.0,0.0,661.7136733565472,9.38713526076154,56.78423207489319,matrix_factorisation,2022-03-04,3,47,335.0,88.56167722552385
0.7373134328358208,82.33333333333333,98.0467575530505,1.727469887477827,-0.7373134328358208,1.1645088387356428,0.5,1.0,0.3333333333333333,633.0475965171712,10.166586837474972,53.13817281424215,cluster_pool,2022-03-04,3,47,335.0,88.0
0.8644184054563269,96.52672194262317,104.54952400687286,1.91107019342015,-0.8644184054563269,1.4820847384932119,0.5,1.0,0.0,648.2194880032553,11.124749618380584,53.69719918194494,ensemble,2022-03-04,3,47,335.0,45.419834172130464
0.47072277593207823,21.18252491694352,21.779390958940642,0.6233101089863171,-0.47072277593207823,0.6098951404592353,1.0,1.0,1.0,82.6668551702959,3.9121757467476193,4.354509770281971,heuristic,2022-09-27,3,50,135.0,71.45242524916944
1.6497177519070174,74.23729883581579,100.9087124949331,1.1374468908873676,0.8814550875991553,1.0104545576916613,0.5,1.0,1.0,596.2033535169986,3.3934487198832985,56.22688663181656,naive_family,2022-09-27,3,50,135.0,253.99643682588595
