model,origin,child_asin,colour,size,y_units,pred,lo,hi
knn_lookalike,2023-01-01,B0BP79YY1H,White/Blue,Oversized King,2.0,36.308212064416686,13.678292711071139,76.25363760341146
matrix_factorisation,2023-01-01,B0B7B9W8ZH,Textured - Cream Boho Tufted,Oversized King,43.0,53.186859622650765,33.89640679837539,83.14091951442852
matrix_factorisation,2023-01-01,B0BJDKYW2W,Textured - Cream Boho Tufted,King,22.0,135.40536943544066,88.78560903942058,206.23170461148
matrix_factorisation,2023-01-01,B0BJDMVDWF,Textured - White Seersucker,Queen,5.0,45.74832026909475,28.935797106883577,72.00308190154497
matrix_factorisation,2023-01-01,B0BJDMYTZG,Textured - Cream Boho Tufted,Queen,24.0,69.80402825809841,44.98407351286831,108.02058114035272
matrix_factorisation,2023-01-01,B0BJDNDPJH,Textured - White Seersucker,King,12.0,42.19499656269329,26.567085677121455,66.68244383553252
matrix_factorisation,2023-01-01,B0BJDPLCHT,Textured - White Seersucker,Oversized King,11.0,24.017042564658087,14.467966845714207,39.4611947338976
matrix_factorisation,2023-01-01,B0BP769CCH,White/Blue,Queen,3.0,44.872122568177375,28.351642603796677,70.69110285629127
matrix_factorisation,2023-01-01,B0BP76HL54,White/Ivory,King,12.0,30.810598996481975,18.98455835038501,49.63480467135194
matrix_factorisation,2023-01-01,B0BP76K7VY,White/Ivory,Oversized King,5.0,27.062846033869565,16.49180797776883,44.022408691060974
matrix_factorisation,2023-01-01,B0BP76KJ65,White/Gray,King,4.0,30.810598996481975,18.98455835038501,49.63480467135194
matrix_factorisation,2023-01-01,B0BP76Z81S,White/Ivory,Queen,15.0,44.872122568177375,28.351642603796677,70.69110285629127
matrix_factorisation,2023-01-01,B0BP77GWF1,White/Gray,Queen,13.0,44.872122568177375,28.351642603796677,70.69110285629127
matrix_factorisation,2023-01-01,B0BP77N52P,White/Blue,King,7.0,30.810598996481975,18.98455835038501,49.63480467135194
matrix_factorisation,2023-01-01,B0BP77RMF9,White/Gray,Oversized King,6.0,27.062846033869565,16.49180797776883,44.022408691060974
matrix_factorisation,2023-01-01,B0BP79YY1H,White/Blue,Oversized King,2.0,27.062846033869565,16.49180797776883,44.022408691060974
cluster_pool,2023-01-01,B0B7B9W8ZH,Textured - Cream Boho Tufted,Oversized King,43.0,9.836065573770492,2.4952304346461873,32.59444228773435
cluster_pool,2023-01-01,B0BJDKYW2W,Textured - Cream Boho Tufted,King,22.0,16.942622950819672,4.972021377433616,52.90766342059353
cluster_pool,2023-01-01,B0BJDMVDWF,Textured - White Seersucker,Queen,5.0,53.278688524590166,17.625105680444666,157.18305026010128
cluster_pool,2023-01-01,B0BJDMYTZG,Textured - Cream Boho Tufted,Queen,24.0,68.0327868852459,22.762059406438137,199.55187909565595
cluster_pool,2023-01-01,B0BJDNDPJH,Textured - White Seersucker,King,12.0,45.180327868852466,14.805416413187547,133.9298636823841
cluster_pool,2023-01-01,B0BJDPLCHT,Textured - White Seersucker,Oversized King,11.0,29.409836065573774,9.314104400192551,88.65956651726422
cluster_pool,2023-01-01,B0BP769CCH,White/Blue,Queen,3.0,65.0,21.706139728411316,190.84238501578068
cluster_pool,2023-01-01,B0BP76HL54,White/Ivory,King,12.0,53.00000000000001,17.5280729324224,156.38280017763057
cluster_pool,2023-01-01,B0BP76K7VY,White/Ivory,Oversized King,5.0,34.50000000000001,11.0865832310842,103.26850797327883
cluster_pool,2023-01-01,B0BP76KJ65,White/Gray,King,4.0,53.00000000000001,17.5280729324224,156.38280017763057
cluster_pool,2023-01-01,B0BP76Z81S,White/Ivory,Queen,15.0,65.0,21.706139728411316,190.84238501578068
cluster_pool,2023-01-01,B0BP77GWF1,White/Gray,Queen,13.0,65.0,21.706139728411316,190.84238501578068
cluster_pool,2023-01-01,B0BP77N52P,White/Blue,King,7.0,53.00000000000001,17.5280729324224,156.38280017763057
cluster_pool,2023-01-01,B0BP77RMF9,White/Gray,Oversized King,6.0,34.50000000000001,11.0865832310842,103.26850797327883
cluster_pool,2023-01-01,B0BP79YY1H,White/Blue,Oversized King,2.0,34.50000000000001,11.0865832310842,103.26850797327883
ensemble,2023-01-01,B0B7B9W8ZH,Textured - Cream Boho Tufted,Oversized King,43.0,41.761221360206626,9.69944873606693,76.4112508848477
ensemble,2023-01-01,B0BJDKYW2W,Textured - Cream Boho Tufted,King,22.0,74.61323657558796,25.237058403205296,134.99724922344427
ensemble,2023-01-01,B0BJDMVDWF,Textured - White Seersucker,Queen,5.0,66.59062429788044,27.89392408600831,93.78833709185346
ensemble,2023-01-01,B0BJDMYTZG,Textured - Cream Boho Tufted,Queen,24.0,66.65331997471127,27.810926042916986,110.68491698050465
ensemble,2023-01-01,B0BJDNDPJH,Textured - White Seersucker,King,12.0,75.90157763939452,29.0450424913914,102.42623659150809
ensemble,2023-01-01,B0BJDPLCHT,Textured - White Seersucker,Oversized King,11.0,51.45347592036369,22.205243639027408,72.87575368376493
ensemble,2023-01-01,B0BP769CCH,White/Blue,Queen,3.0,68.37600968384072,27.340880061927514,98.64557514780812
ensemble,2023-01-01,B0BP76HL54,White/Ivory,King,12.0,77.86733421806548,28.901591570221164,105.45876295199805
ensemble,2023-01-01,B0BP76K7VY,White/Ivory,Oversized King,5.0,52.29188164696102,22.017262093182502,74.53383947679933
ensemble,2023-01-01,B0BP76KJ65,White/Gray,King,4.0,77.85400416387232,28.852917128680325,105.40570450587457
ensemble,2023-01-01,B0BP76Z81S,White/Ivory,Queen,15.0,68.47768953041873,27.381357927327365,98.41089217365317
ensemble,2023-01-01,B0BP77GWF1,White/Gray,Queen,13.0,68.5910368488547,27.347762741245326,98.33729563631941
ensemble,2023-01-01,B0BP77N52P,White/Blue,King,7.0,77.82930462157847,28.78282267574065,105.35903611667415
ensemble,2023-01-01,B0BP77RMF9,White/Gray,Oversized King,6.0,52.24472634405107,21.92393947918456,74.51334307827788
ensemble,2023-01-01,B0BP79YY1H,White/Blue,Oversized King,2.0,52.23139866751427,21.868574940988594,74.51631298364623
heuristic,2025-03-20,B089DH572C,Black,King,0.0,10.1381625,1.4985350585154846,48.65256078900742
heuristic,2025-03-20,B089DH58QX,Black,Queen,1.0,13.3396875,2.2590070331758,62.094873838697886
heuristic,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,33.905039062499995,7.13718845495992,148.72760661724803
heuristic,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,25.7678296875,5.207578798083492,114.42611531572047
heuristic,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,17.3193609375,3.2035480174060393,78.83707662402183
heuristic,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,22.3884421875,4.406078817580031,100.18595129970682
heuristic,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,33.905039062499995,7.13718845495992,148.72760661724803
heuristic,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,33.905039062499995,7.13718845495992,148.72760661724803
heuristic,2025-03-20,B0DR918N9D,Beige,Queen,118.0,26.679375,5.42375606913969,118.26788504178562
heuristic,2025-03-20,B0DR91MMJK,Beige,King,52.0,25.7678296875,5.207578798083492,114.42611531572047
heuristic,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,33.905039062499995,7.13718845495992,148.72760661724803
heuristic,2025-03-20,B0DR9289LC,Beige,King,108.0,25.34540625,5.107396943791962,112.64586858613418
naive_family,2025-03-20,B089DH572C,Black,King,0.0,267.9484638255699,33.66271985301963,2085.7743933784977
naive_family,2025-03-20,B089DH58QX,Black,Queen,1.0,267.9484638255699,33.66271985301963,2085.7743933784977
naive_family,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,120.55156037991858,14.637240329997628,943.845862760698
naive_family,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,120.55156037991858,14.637240329997628,943.845862760698
naive_family,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,457.7452923686819,58.16087767950167,3556.202859810586
naive_family,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,2086.337837837838,268.3721752041453,16173.570539691327
naive_family,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,120.55156037991858,14.637240329997628,943.845862760698
naive_family,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,681.0356788899901,86.98219981273947,5286.122489196664
naive_family,2025-03-20,B0DR918N9D,Beige,Queen,118.0,535.8969276511398,68.24834288794636,4161.674497318678
naive_family,2025-03-20,B0DR91MMJK,Beige,King,52.0,120.55156037991858,14.637240329997628,943.845862760698
naive_family,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,3263.9066666666668,420.36735010100114,25296.677998756535
naive_family,2025-03-20,B0DR9289LC,Beige,King,108.0,669.8711595639247,85.54113411732784,5199.626468847362
size_ratio,2025-03-20,B089DH572C,Black,King,0.0,10.22950819672131,0.7835480122815186,69.70280893583642
size_ratio,2025-03-20,B089DH58QX,Black,Queen,1.0,18.885245901639344,2.22246347536807,121.70829680187427
size_ratio,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,48.0,7.056995467077234,297.0019052773515
size_ratio,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,26.0,3.4041869895582146,164.52430714871312
size_ratio,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,17.475409836065573,1.9882321102708074,113.2283316738922
size_ratio,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,894.8258362168398,147.62967982460526,5398.351796899641
size_ratio,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,48.0,7.056995467077234,297.0019052773515
size_ratio,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,48.0,7.056995467077234,297.0019052773515
size_ratio,2025-03-20,B0DR918N9D,Beige,Queen,118.0,37.77049180327869,5.358642306129876,235.394966456759
size_ratio,2025-03-20,B0DR91MMJK,Beige,King,52.0,26.0,3.4041869895582146,164.52430714871312
size_ratio,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,1901.3425605536333,314.70986751634223,11461.762460240281
size_ratio,2025-03-20,B0DR9289LC,Beige,King,108.0,25.573770491803277,3.3334030894968194,161.95859479645873
ridge,2025-03-20,B089DH572C,Black,King,0.0,31.18841652385162,15.43467964675716,62.04316120438667
ridge,2025-03-20,B089DH58QX,Black,Queen,1.0,44.75519229256318,22.643149514796583,87.54732405338956
ridge,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,37.87136338697117,18.985224810500895,74.60499848708446
ridge,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,42.80851499464709,21.608675090861343,83.88714965929042
ridge,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,17.74683008877403,8.297727126905006,36.79887638994956
ridge,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,1169.984538295878,620.8272240764096,2204.1218342275706
ridge,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,57.310789269528996,29.315904461334732,111.15723910107997
ridge,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,30.04829169302156,14.829039362817413,59.900500337335025
ridge,2025-03-20,B0DR918N9D,Beige,Queen,118.0,16.603026537241682,7.690970838584863,34.653846851623996
ridge,2025-03-20,B0DR91MMJK,Beige,King,52.0,24.927010948833335,12.109062470404254,50.27825870526912
ridge,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,3251.3992278894457,1727.3469077007067,6119.357371801214
ridge,2025-03-20,B0DR9289LC,Beige,King,108.0,12.304463204232336,5.412442902916329,26.603948110363675
lasso,2025-03-20,B089DH572C,Black,King,0.0,32.33614371323011,14.298075820569402,71.64302326014804
lasso,2025-03-20,B089DH58QX,Black,Queen,1.0,42.314078803781435,19.031170746990924,92.65949930320562
lasso,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,37.479707493707934,16.737898527336743,82.47594764505851
lasso,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,28.615429774332785,12.533285603236063,63.80862862368855
lasso,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,28.09736047118334,12.287567216048094,62.71793817663111
lasso,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,536.5560989256232,253.52180072756894,1134.3312709013633
lasso,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,36.80657340790994,16.418592827688336,81.05812070970681
lasso,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,37.479707493707934,16.737898527336743,82.47594764505851
lasso,2025-03-20,B0DR918N9D,Beige,Queen,118.0,36.80657340790994,16.418592827688336,81.05812070970681
lasso,2025-03-20,B0DR91MMJK,Beige,King,52.0,28.09736047118334,12.287567216048094,62.71793817663111
lasso,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,697.4535293168041,329.85970803696665,1473.4537360245572
lasso,2025-03-20,B0DR9289LC,Beige,King,108.0,28.615429774332785,12.533285603236063,63.80862862368855
elasticnet,2025-03-20,B089DH572C,Black,King,0.0,29.740886775127596,13.756280517085578,63.04067194487411
elasticnet,2025-03-20,B089DH58QX,Black,Queen,1.0,39.784751419772896,18.765623094932717,83.15600866127559
elasticnet,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,35.96532255502806,16.86058201509924,75.50562957254638
elasticnet,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,33.68804910345919,15.724791206638901,70.94473974218357
elasticnet,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,32.22815657040407,14.996697785695996,68.02114447986668
elasticnet,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,541.4205614464249,269.042753737057,1088.531421999716
elasticnet,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,43.85114029636405,20.793949567867596,91.30198407222227
elasticnet,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,45.82169333258004,21.776898922362484,95.24975612363922
elasticnet,2025-03-20,B0DR918N9D,Beige,Queen,118.0,34.40958794974355,16.084653415870484,72.38977784623323
elasticnet,2025-03-20,B0DR91MMJK,Beige,King,52.0,25.233342668947813,11.50859377430853,54.01723694952119
elasticnet,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,798.5237541673933,397.31990859487047,1603.8362627239126
elasticnet,2025-03-20,B0DR9289LC,Beige,King,108.0,26.385915216820823,12.083286659798285,56.32415498984884
poisson_glm,2025-03-20,B089DH572C,Black,King,0.0,16.903249411875134,5.291089988586982,49.94925364051256
poisson_glm,2025-03-20,B089DH58QX,Black,Queen,1.0,16.545593858204736,5.159226847756567,48.98157584489717
poisson_glm,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,50.265878580583575,17.587317151394597,140.3969689779542
poisson_glm,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,49.202303749708896,17.19536603929455,137.5117120664285
poisson_glm,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,36.88428423942953,12.655804875195155,104.09955329992066
poisson_glm,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,35.64418460668669,12.198777103172981,100.73641504758243
poisson_glm,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,61.11660755121413,21.586008156550207,169.83465599265494
poisson_glm,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,50.265878580583575,17.587317151394597,140.3969689779542
poisson_glm,2025-03-20,B0DR918N9D,Beige,Queen,118.0,45.471491711026644,15.82046994946794,127.39115365598506
poisson_glm,2025-03-20,B0DR91MMJK,Beige,King,52.0,59.82344233903729,21.10945681708935,166.3261884530198
poisson_glm,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,43.37550701398194,15.048041332128406,121.70566743903028
poisson_glm,2025-03-20,B0DR9289LC,Beige,King,108.0,48.19041751525763,16.82246239861973,134.7667151264552
negbin_glm,2025-03-20,B089DH572C,Black,King,0.0,17.46090263867267,2.1577324145340544,32.76407286281129
negbin_glm,2025-03-20,B089DH58QX,Black,Queen,1.0,17.067061552155902,2.087942780972357,32.04618032333945
negbin_glm,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,51.94410092825989,8.3087704882903,95.57943136822948
negbin_glm,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,50.772470711250804,8.099315955713706,93.4456254667879
negbin_glm,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,32.81755236319528,4.891708524639096,60.743396201751466
negbin_glm,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,36.86783588828557,5.61477302364602,68.12089875292511
negbin_glm,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,54.46727841219454,8.759880600646596,100.17467622374248
negbin_glm,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,51.94410092825989,8.3087704882903,95.57943136822948
negbin_glm,2025-03-20,B0DR918N9D,Beige,Queen,118.0,40.51876828366549,6.2668617543692875,74.77067481296169
negbin_glm,2025-03-20,B0DR91MMJK,Beige,King,52.0,53.23873642021535,8.540227841333191,97.93724499909752
negbin_glm,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,44.93244305231132,7.055479039828263,82.80940706479439
negbin_glm,2025-03-20,B0DR9289LC,Beige,King,108.0,49.72777660099986,7.912564057167572,91.54298914483215
random_forest,2025-03-20,B089DH572C,Black,King,0.0,55.96413121470386,16.05623457992721,218.6469853378206
random_forest,2025-03-20,B089DH58QX,Black,Queen,1.0,64.21735940993264,22.089538215122232,192.2968093574186
random_forest,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,61.12915151292934,15.442635887166501,162.5155652385066
random_forest,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,58.25724954892983,13.719391070896474,169.80755235877953
random_forest,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,53.472265123828514,12.522611689310246,165.05313876043382
random_forest,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,57.89449431955831,6.496251631187608,335.2110957195351
random_forest,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,61.457638378011296,16.26385310349263,160.5284725636819
random_forest,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,62.42541477521023,16.239247467320865,161.38486839513362
random_forest,2025-03-20,B0DR918N9D,Beige,Queen,118.0,62.65615662281269,18.174013418089412,161.3514521062603
random_forest,2025-03-20,B0DR91MMJK,Beige,King,52.0,57.57431380353887,14.058625266233499,169.9238717381456
random_forest,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,63.10023477027866,6.647676808205274,337.28061952241205
random_forest,2025-03-20,B0DR9289LC,Beige,King,108.0,52.96864501976586,11.815612729026782,168.53033001814083
xgboost,2025-03-20,B089DH572C,Black,King,0.0,88.04925537109375,21.834379196166992,97.43270874023438
xgboost,2025-03-20,B089DH58QX,Black,Queen,1.0,104.79692077636719,27.301116943359375,115.0339584350586
xgboost,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,76.13257598876953,20.876327514648438,88.78569793701172
xgboost,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,78.14334106445312,21.72073745727539,105.08381652832031
xgboost,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,89.86558532714844,20.990530014038086,103.89734649658203
xgboost,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,149.53001403808594,26.812244415283203,203.26113891601562
xgboost,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,77.52583312988281,21.801841735839844,92.07718658447266
xgboost,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,96.78146362304688,22.39071273803711,106.61921691894531
xgboost,2025-03-20,B0DR918N9D,Beige,Queen,118.0,106.93756103515625,23.482566833496094,117.27862548828125
xgboost,2025-03-20,B0DR91MMJK,Beige,King,52.0,79.3737564086914,21.91377067565918,107.54119873046875
xgboost,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,183.07179260253906,26.66289520263672,196.60218811035156
xgboost,2025-03-20,B0DR9289LC,Beige,King,108.0,78.66148376464844,20.681825637817383,102.10884857177734
lightgbm,2025-03-20,B089DH572C,Black,King,0.0,59.92368194499345,22.239648473595242,67.66472076061719
lightgbm,2025-03-20,B089DH58QX,Black,Queen,1.0,85.42608909654403,29.114716424813718,94.66871259296235
lightgbm,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,59.76319641209494,40.62907038233628,67.49386238677623
lightgbm,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,67.21168101933853,44.15034035251684,75.40995407037425
lightgbm,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,105.43232752337725,47.55364036849135,115.7003520424061
lightgbm,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,91.50753259613981,57.021197998843476,153.32078829734527
lightgbm,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,78.53030752381427,46.73372596786495,87.39204028461305
lightgbm,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,87.67040253623769,50.983292558282805,97.03364997162237
lightgbm,2025-03-20,B0DR918N9D,Beige,Queen,118.0,130.3942970276161,58.76843755163402,141.81332925576993
lightgbm,2025-03-20,B0DR91MMJK,Beige,King,52.0,81.89441422725356,44.279712084916646,90.94396748845125
lightgbm,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,146.47875702783548,58.759699941873016,172.63721810921453
lightgbm,2025-03-20,B0DR9289LC,Beige,King,108.0,66.96281593720934,47.39917532034688,75.14589701570351
gompertz,2025-03-20,B089DH572C,Black,King,0.0,7.941172382448551,2.8438361309919444,19.798119599346748
gompertz,2025-03-20,B089DH58QX,Black,Queen,1.0,10.05656200282541,3.8793032596230543,24.054307309393753
gompertz,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,65.83509437213279,31.255236107722812,137.4869676604967
gompertz,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,58.86553138206792,27.83323066715053,123.29692284675016
gompertz,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,17.394217008441675,7.476274621789562,38.91697230807879
gompertz,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,677.6121637673288,331.662373926927,1383.3298939306335
gompertz,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,74.58832368884055,35.55310153086399,155.30943582898422
gompertz,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,57.50478026113394,27.165121412983833,120.52652435667066
gompertz,2025-03-20,B0DR918N9D,Beige,Queen,118.0,26.796014764203626,12.089527352679541,58.02569404950011
gompertz,2025-03-20,B0DR91MMJK,Beige,King,52.0,46.73893695888276,21.87940310038687,98.60950869061989
gompertz,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,1452.218556531504,712.0287426352222,2960.793889601872
gompertz,2025-03-20,B0DR9289LC,Beige,King,108.0,34.94365864001689,16.088781359886564,74.60203207132827
logistic,2025-03-20,B089DH572C,Black,King,0.0,6.675458340179201,2.2780798688008352,16.971697789467672
logistic,2025-03-20,B089DH58QX,Black,Queen,1.0,8.681776321183703,3.2783869478012653,20.909377033231262
logistic,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,61.88630563094322,29.913330114237503,126.92822453272417
logistic,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,55.87434288780208,26.9019215595305,114.93075666913717
logistic,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,13.562678593433878,5.7167140169485755,30.573714063235066
logistic,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,716.7995726218038,358.00390051235416,1434.1828092138335
logistic,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,71.53106589436987,34.74456106851217,146.17639166669454
logistic,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,50.429439224374725,24.174637600468756,104.06555291522464
logistic,2025-03-20,B0DR918N9D,Beige,Queen,118.0,21.35819393923981,9.61678765291804,46.08475412402779
logistic,2025-03-20,B0DR91MMJK,Beige,King,52.0,43.28287179756902,20.595179892979832,89.80603840106964
logistic,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,1789.6711303447937,895.484181999829,3575.7536800230073
logistic,2025-03-20,B0DR9289LC,Beige,King,108.0,28.813393910889985,13.349024751853815,60.94417194597559
bass,2025-03-20,B089DH572C,Black,King,0.0,4.784889459661182,1.3483209558388412,13.25058443450506
bass,2025-03-20,B089DH58QX,Black,Queen,1.0,6.278454278385098,2.095212525360339,16.11543108865359
bass,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,60.41245206150137,29.351194424000013,123.26164240916741
bass,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,54.820064833281265,26.533176692239877,112.16818516150086
bass,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,12.18659895334445,5.060746164397233,27.69059142879294
bass,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,737.8354997471317,370.7553413761214,1467.3794284324886
bass,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,70.43326532611897,34.4008744003354,143.14082933226555
bass,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,48.13642076700489,23.165398121772366,98.91094844064874
bass,2025-03-20,B0DR918N9D,Beige,Queen,118.0,19.802082886047423,8.892444236858477,42.743148006402826
bass,2025-03-20,B0DR91MMJK,Beige,King,52.0,42.03626413758479,20.091798272819663,86.81233382583291
bass,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,1928.2061555293262,970.6791910816619,3829.31398088204
bass,2025-03-20,B0DR9289LC,Beige,King,108.0,26.943983046514226,12.488803801866787,56.88995080466707
hier_bayes,2025-03-20,B089DH572C,Black,King,0.0,30.44753749867418,2.0,69.0
hier_bayes,2025-03-20,B089DH58QX,Black,Queen,1.0,41.1202497767355,2.0,87.0
hier_bayes,2025-03-20,B0DR8XHWSN,Beige,Queen,42.0,74.56985304843944,5.0,164.30000000000007
hier_bayes,2025-03-20,B0DR8XJTT3,Pattern - Paisley - Beige,King,31.0,55.41629974390112,4.0,121.0
hier_bayes,2025-03-20,B0DR8XXMY5,Pattern - Paisley - Beige,King,65.0,52.01454322690172,4.0,119.10000000000002
hier_bayes,2025-03-20,B0DR8Y6CSN,Stripe - White,King,143.0,70.64146770583835,8.0,151.0
hier_bayes,2025-03-20,B0DR8YLQ7K,Pattern - Paisley - Beige,Queen,24.0,74.56985304843944,5.0,171.0
hier_bayes,2025-03-20,B0DR8Z44CM,Pattern - Paisley - Beige,Queen,49.0,104.51396818253606,8.0,217.10000000000002
hier_bayes,2025-03-20,B0DR918N9D,Beige,Queen,118.0,82.240499553471,5.0,169.20000000000005
hier_bayes,2025-03-20,B0DR91MMJK,Beige,King,52.0,55.41629974390112,3.0,108.10000000000002
hier_bayes,2025-03-20,B0DR91ZKKZ,Stripe - White,Queen,214.0,95.1670037984588,10.0,223.30000000000007
hier_bayes,2025-03-20,B0DR9289LC,Beige,King,108.0,76.11884374668546,5.900000000000006,176.10000000000002
